,Unnamed: 0,HOMEM,LA/RO,FORD,BUICK,CHEVR,DODGE,PORSC,INTER,ME/BE,JEEP,GMC,BMW,POLAR,KAWAS,HA/DA,VOLKS,CHRYS,VOLVO,LINCO,CADIL,NISSA,YAMAH,HONDA,TOYOT,AUDI,SUBAR,CA/ON,TESLA,MAZDA,FREIG,MITSU,LEXUS,HYUND,KIA,RAM,INFIN,ACURA,Zip,Classified Income
1421,0.42917547568710357,0.0015101177891875567,0.001812141347025068,0.0824524312896406,0.002718212020537602,0.06704922983992752,0.010872848082150407,0.0003020235578375113,0.002718212020537602,0.010570824524312896,0.036544850498338874,0.009362730292962852,0.010872848082150407,0.002718212020537602,0.0030202355783751134,0.0033222591362126247,0.008154636061612805,0.008154636061612805,0.0015101177891875567,0.0033222591362126247,0.005738447598912715,0.04107520386590154,0.002718212020537602,0.06282090003020235,0.047417698580489276,0.008758683177287828,0.031108426457263666,0.002718212020537602,0.002718212020537602,0.01389308366052552,0.001812141347025068,0.005738447598912715,0.005738447598912715,0.02567200241618846,0.03261854424645122,0.007248565388100272,0.002718212020537602,0.0033222591362126247,12183,1
1422,0.4036332671019018,0.01021856372409878,0.0002838489923360772,0.12801589554357082,0.006528526823729776,0.08969628157820039,0.024411013340902638,0.0005676979846721544,0.003122338915696849,0.002554640931024695,0.024127164348566564,0.01532784558614817,0.00510928186204939,0.0036900369003690036,0.005393130854385467,0.007947771785410162,0.00908316775475447,0.00709622480840193,0.006812375816065853,0.0019869429463525404,0.003122338915696849,0.02923644621061595,0.00908316775475447,0.04371274481975589,0.05676979846721544,0.002838489923360772,0.03519727504967357,0.01021856372409878,0.0011353959693443088,0.00510928186204939,0.001419244961680386,0.0022707919386886176,0.0022707919386886176,0.013624751632131706,0.009650865739426626,0.0161793925631564,0.0011353959693443088,0.001419244961680386,14847,1
1423,0.5280148423005566,0.00037105751391465676,0.0007421150278293135,0.03562152133580705,0.004823747680890538,0.024489795918367346,0.00816326530612245,0.0022263450834879408,0.0011131725417439704,0.013358070500927645,0.020037105751391466,0.0055658627087198514,0.014842300556586271,0.00037105751391465676,0.0007421150278293135,0.003339517625231911,0.010760667903525046,0.002968460111317254,0.0055658627087198514,0.0018552875695732839,0.004081632653061225,0.029684601113172542,0.0018552875695732839,0.05825602968460111,0.09684601113172542,0.006307977736549165,0.0437847866419295,0.0007421150278293135,0.005936920222634508,0.011873840445269016,0.00037105751391465676,0.0011131725417439704,0.00816326530612245,0.022634508348794064,0.008534322820037106,0.006679035250463822,0.0022263450834879408,0.005936920222634508,10976,2
1424,0.930111038536904,0.0,0.0,0.002612671456564337,0.0,0.0013063357282821686,0.0013063357282821686,0.0,0.0,0.0045721750489875895,0.0006531678641410843,0.0013063357282821686,0.007838014369693011,0.0,0.0,0.0013063357282821686,0.001959503592423253,0.0006531678641410843,0.0032658393207054214,0.0006531678641410843,0.0,0.0006531678641410843,0.0,0.010450685826257348,0.005225342913128674,0.005225342913128674,0.006531678641410843,0.0,0.0006531678641410843,0.0,0.0,0.0006531678641410843,0.003919007184846506,0.0032658393207054214,0.0013063357282821686,0.0,0.0013063357282821686,0.0032658393207054214,10503,4
1425,0.7740358500814775,0.0027159152634437804,0.0005431830526887561,0.026615969581749048,0.0021727322107550242,0.01955458989679522,0.004888647474198805,0.0005431830526887561,0.0005431830526887561,0.0021727322107550242,0.006518196632265073,0.007061379684953829,0.004888647474198805,0.0027159152634437804,0.0016295491580662683,0.0038022813688212928,0.0038022813688212928,0.0027159152634437804,0.0016295491580662683,0.0,0.0005431830526887561,0.005431830526887561,0.0016295491580662683,0.04345464421510049,0.027702335687126562,0.0038022813688212928,0.01955458989679522,0.0027159152634437804,0.0010863661053775121,0.0032590983161325366,0.0010863661053775121,0.0027159152634437804,0.0016295491580662683,0.005431830526887561,0.005975013579576317,0.0032590983161325366,0.0021727322107550242,0.0,12008,3
1426,0.8223760092272203,0.0005767012687427913,0.0,0.029411764705882353,0.0011534025374855825,0.00980392156862745,0.0034602076124567475,0.002306805074971165,0.0005767012687427913,0.004036908881199538,0.006343713956170703,0.0028835063437139563,0.006920415224913495,0.0,0.0,0.0017301038062283738,0.0034602076124567475,0.0,0.0034602076124567475,0.0005767012687427913,0.0011534025374855825,0.01787773933102653,0.0011534025374855825,0.0132641291810842,0.021337946943483274,0.0005767012687427913,0.012110726643598616,0.0011534025374855825,0.002306805074971165,0.0017301038062283738,0.0,0.0005767012687427913,0.00461361014994233,0.00980392156862745,0.008073817762399077,0.002306805074971165,0.0005767012687427913,0.002306805074971165,10953,4
1427,0.8177650429799427,0.0040114613180515755,0.0005730659025787965,0.012607449856733524,0.0,0.017191977077363897,0.002292263610315186,0.0,0.0005730659025787965,0.0040114613180515755,0.007449856733524355,0.0034383954154727794,0.0017191977077363897,0.0,0.0005730659025787965,0.0040114613180515755,0.0057306590257879654,0.0005730659025787965,0.0,0.0005730659025787965,0.0005730659025787965,0.010315186246418338,0.0005730659025787965,0.03610315186246418,0.032091690544412604,0.002292263610315186,0.017191977077363897,0.0017191977077363897,0.0034383954154727794,0.0017191977077363897,0.001146131805157593,0.0,0.001146131805157593,0.001146131805157593,0.0034383954154727794,0.0034383954154727794,0.0,0.0005730659025787965,12471,0
1428,0.5074626865671642,0.0,0.007818052594171997,0.12366737739872068,0.0021321961620469083,0.07178393745557925,0.01457000710732054,0.008528784648187633,0.0021321961620469083,0.028784648187633263,0.016702203269367447,0.0028429282160625444,0.02700781805259417,0.00035536602700781805,0.0,0.0007107320540156361,0.007107320540156361,0.00923951670220327,0.007818052594171997,0.0014214641080312722,0.0024875621890547263,0.012082444918265814,0.0,0.008173418621179816,0.06574271499644634,0.015636105188343994,0.007462686567164179,0.0,0.006396588486140725,0.0021321961620469083,0.0028429282160625444,0.0031982942430703624,0.009950248756218905,0.0028429282160625444,0.008173418621179816,0.006751954513148543,0.0014214641080312722,0.004619758351101635,10004,4
1429,0.9495016611295681,0.0,0.0,0.02524916943521595,0.0,0.016611295681063124,0.0,0.0,0.0,0.00132890365448505,0.0,0.000664451827242525,0.0,0.0,0.0,0.0,0.0,0.0,0.000664451827242525,0.0,0.0,0.000664451827242525,0.0,0.000664451827242525,0.0026578073089701,0.0,0.0,0.0,0.000664451827242525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132890365448505,11439,4
1430,0.192540729769759,0.0,0.006328261747677393,0.1805574256092635,0.0029621650733809074,0.09559714555002019,0.014810825366904538,0.0021543018715497507,0.0043086037430995015,0.021812306449441227,0.026524841793456308,0.01211794802746735,0.02154301871549751,0.00013464386697185942,0.0016157264036623133,0.0020196580045778916,0.011310084825636193,0.008482563619227144,0.0044432476100713615,0.002558233472465329,0.006597549481621112,0.057627575063955834,0.00242358960549347,0.0849602800592433,0.07903594991248149,0.007943988151339707,0.01413760603204524,0.00013464386697185942,0.0029621650733809074,0.011983304160495489,0.03998922849064225,0.006866837215564831,0.011040797091692473,0.02369732058704726,0.012925811229298506,0.007405412683452269,0.006462905614649253,0.011983304160495489,10035,0
1431,0.425639500297442,0.000892325996430696,0.003569303985722784,0.18619869125520525,0.00594883997620464,0.08863771564544913,0.02676977989292088,0.002676977989292088,0.006543723973825104,0.007733491969066032,0.024687685901249257,0.016954193932183226,0.009518143961927425,0.000297441998810232,0.000594883997620464,0.002379535990481856,0.007733491969066032,0.008030933967876264,0.00297441998810232,0.002379535990481856,0.004164187983343248,0.018441403926234383,0.000297441998810232,0.01933372992266508,0.021713265913146935,0.00594883997620464,0.018441403926234383,0.000594883997620464,0.003271861986912552,0.011600237953599048,0.00594883997620464,0.000594883997620464,0.00594883997620464,0.016061867935752528,0.01338488994646044,0.019631171921475312,0.002082093991671624,0.002379535990481856,14203,0
1432,0.973487423521414,0.0,0.0013596193065941536,0.002719238613188307,0.0,0.0,0.0013596193065941536,0.0020394289598912306,0.0,0.002719238613188307,0.0,0.0006798096532970768,0.0013596193065941536,0.0013596193065941536,0.0,0.0,0.0,0.0,0.0,0.0020394289598912306,0.0020394289598912306,0.0006798096532970768,0.0,0.0006798096532970768,0.0013596193065941536,0.0006798096532970768,0.0,0.0,0.0013596193065941536,0.0,0.0,0.0,0.0013596193065941536,0.0013596193065941536,0.0,0.0013596193065941536,0.0,0.0,10111,4
1433,0.6814075130765573,0.0028530670470756064,0.0009510223490252021,0.030432715168806468,0.0009510223490252021,0.014265335235378032,0.006181645268663814,0.0014265335235378032,0.0009510223490252021,0.005706134094151213,0.016167379933428434,0.011887779362815026,0.006657156443176415,0.0033285782215882074,0.0028530670470756064,0.0028530670470756064,0.01759391345696624,0.0033285782215882074,0.0042796005706134095,0.0,0.0019020446980504042,0.014265335235378032,0.0028530670470756064,0.02377555872563005,0.0461245839277223,0.007608178792201617,0.0456490727532097,0.0023775558725630053,0.004755111745126011,0.0042796005706134095,0.0014265335235378032,0.0,0.0038040893961008085,0.009985734664764621,0.008559201141226819,0.007132667617689016,0.00047551117451260106,0.0009510223490252021,12457,1
1434,0.9081697276757441,0.0006333122229259025,0.0,0.01266624445851805,0.00253324889170361,0.015199493350221659,0.001266624445851805,0.0,0.0,0.0,0.00253324889170361,0.001266624445851805,0.0006333122229259025,0.0,0.0,0.001266624445851805,0.0018999366687777073,0.0006333122229259025,0.004433185560481318,0.0006333122229259025,0.0006333122229259025,0.0031665611146295125,0.0,0.01266624445851805,0.008866371120962635,0.0006333122229259025,0.006966434452184927,0.001266624445851805,0.0018999366687777073,0.0006333122229259025,0.0,0.0018999366687777073,0.0,0.004433185560481318,0.0018999366687777073,0.0006333122229259025,0.0,0.0006333122229259025,13062,4
